"","Individual","Health","photo","measurement","value","Species"
"3438","80.2","Disease Lesion",2,"gastro",1,"Ac"
"3439","80.2","Disease Lesion",2,"prop_exo",0.333333333333333,"Ac"
"3440","80.2","Disease Lesion",2,"degr_symb",1,"Ac"
"3441","80.2","Disease Lesion",3,"gastro",1,"Ac"
"3442","80.2","Disease Lesion",3,"prop_exo",0.25,"Ac"
"3443","80.2","Disease Lesion",3,"degr_symb",1,"Ac"
"3444","80.2","Disease Lesion",4,"gastro",1,"Ac"
"3445","80.2","Disease Lesion",4,"prop_exo",0,"Ac"
"3446","80.2","Disease Lesion",4,"degr_symb",1,"Ac"
"3447","80.2","Disease Lesion",5,"gastro",1,"Ac"
"3448","80.2","Disease Lesion",5,"prop_exo",0,"Ac"
"3449","80.2","Disease Lesion",5,"degr_symb",1,"Ac"
"3450","80.2","Disease Lesion",1,"symb_vac",0.498529596231306,"Ac"
"3451","80.2","Disease Lesion",1,"symb_vac",0.467176504611034,"Ac"
"3452","80.2","Disease Lesion",1,"symb_vac",0.497486468069788,"Ac"
"3453","80.2","Disease Lesion",2,"symb_vac",0.421240737602637,"Ac"
"3454","80.2","Disease Lesion",2,"symb_vac",0.598505484797173,"Ac"
"3455","80.2","Disease Lesion",2,"symb_vac",0.594134128166915,"Ac"
"3456","80.2","Disease Lesion",3,"symb_vac",0.511901450887684,"Ac"
"3457","80.2","Disease Lesion",3,"symb_vac",0.46919511038355,"Ac"
"3458","80.2","Disease Lesion",3,"symb_vac",0.499053056295117,"Ac"
"3459","80.2","Disease Lesion",4,"symb_vac",0.445107564191534,"Ac"
"3460","80.2","Disease Lesion",4,"symb_vac",0.601759043753874,"Ac"
"3461","80.2","Disease Lesion",4,"symb_vac",0.477840002027215,"Ac"
"3462","80.2","Disease Lesion",5,"symb_vac",0.543352965923433,"Ac"
"3463","80.2","Disease Lesion",5,"symb_vac",0.531012008499057,"Ac"
"3464","80.2","Disease Lesion",5,"symb_vac",0.652292437427917,"Ac"
"3465","80.2","Disease Lesion",NA,"min_symb",27.344,"Ac"
"3466","80.2","Disease Lesion",NA,"max_vac",95.08,"Ac"
"3467","80.2","Disease Lesion",NA,"avg_symb",39.6662,"Ac"
"3468","80.2","Disease Lesion",NA,"avg_vac",76.208,"Ac"
"3469","313","No Active Infection",1,"gastro",1,"OrbicellaF"
"3470","313","No Active Infection",1,"prop_exo",0,"OrbicellaF"
"3471","313","No Active Infection",1,"degr_symb",1,"OrbicellaF"
"3472","313","No Active Infection",2,"gastro",1,"OrbicellaF"
"3473","313","No Active Infection",2,"prop_exo",0.0416666666666667,"OrbicellaF"
"3474","313","No Active Infection",2,"degr_symb",1,"OrbicellaF"
"3475","313","No Active Infection",3,"gastro",1,"OrbicellaF"
"3476","313","No Active Infection",3,"prop_exo",0.25,"OrbicellaF"
"3477","313","No Active Infection",3,"degr_symb",1,"OrbicellaF"
"3478","313","No Active Infection",4,"gastro",1,"OrbicellaF"
"3479","313","No Active Infection",4,"prop_exo",0.214285714285714,"OrbicellaF"
"3480","313","No Active Infection",4,"degr_symb",1,"OrbicellaF"
"3481","313","No Active Infection",5,"gastro",1,"OrbicellaF"
"3482","313","No Active Infection",5,"prop_exo",0.444444444444444,"OrbicellaF"
"3483","313","No Active Infection",5,"degr_symb",1,"OrbicellaF"
"3484","313","No Active Infection",1,"symb_vac",0.381946631867885,"OrbicellaF"
"3485","313","No Active Infection",1,"symb_vac",0.388608281496297,"OrbicellaF"
"3486","313","No Active Infection",1,"symb_vac",0.49004728172166,"OrbicellaF"
"3487","313","No Active Infection",2,"symb_vac",0.427474629403326,"OrbicellaF"
"3488","313","No Active Infection",2,"symb_vac",0.473432289986017,"OrbicellaF"
"3489","313","No Active Infection",2,"symb_vac",0.466907711457531,"OrbicellaF"
"3490","313","No Active Infection",3,"symb_vac",0.503554626851733,"OrbicellaF"
"3491","313","No Active Infection",3,"symb_vac",0.408611263637883,"OrbicellaF"
"3492","313","No Active Infection",3,"symb_vac",0.518970543445155,"OrbicellaF"
"3493","313","No Active Infection",4,"symb_vac",0.650172709485736,"OrbicellaF"
"3494","313","No Active Infection",4,"symb_vac",0.466625888829421,"OrbicellaF"
"3495","313","No Active Infection",4,"symb_vac",0.376737169328295,"OrbicellaF"
"3496","313","No Active Infection",5,"symb_vac",0.522738312082574,"OrbicellaF"
"3497","313","No Active Infection",5,"symb_vac",0.405749264099122,"OrbicellaF"
"3498","313","No Active Infection",5,"symb_vac",0.374478305378376,"OrbicellaF"
"3499","313","No Active Infection",NA,"min_symb",19.022,"OrbicellaF"
"3500","313","No Active Infection",NA,"max_vac",117.998,"OrbicellaF"
"3501","313","No Active Infection",NA,"avg_symb",36.1787333333333,"OrbicellaF"
"3502","313","No Active Infection",NA,"avg_vac",78.8560666666667,"OrbicellaF"
"3503","OFRA_15","Disease Donor",1,"gastro",1,"OFRA"
"3504","OFRA_15","Disease Donor",1,"prop_exo",0.333333333333333,"OFRA"
"3505","OFRA_15","Disease Donor",1,"degr_symb",1,"OFRA"
"3506","OFRA_15","Disease Donor",2,"gastro",1,"OFRA"
"3507","OFRA_15","Disease Donor",2,"prop_exo",0.25,"OFRA"
"3508","OFRA_15","Disease Donor",2,"degr_symb",1,"OFRA"
"3509","OFRA_15","Disease Donor",3,"gastro",1,"OFRA"
"3510","OFRA_15","Disease Donor",3,"prop_exo",0.166666666666667,"OFRA"
"3511","OFRA_15","Disease Donor",3,"degr_symb",1,"OFRA"
"3512","OFRA_15","Disease Donor",4,"gastro",1,"OFRA"
"3513","OFRA_15","Disease Donor",4,"prop_exo",0.142857142857143,"OFRA"
"3514","OFRA_15","Disease Donor",4,"degr_symb",1,"OFRA"
"3515","OFRA_15","Disease Donor",5,"gastro",1,"OFRA"
"3516","OFRA_15","Disease Donor",5,"prop_exo",0.25,"OFRA"
"3517","OFRA_15","Disease Donor",5,"degr_symb",1,"OFRA"
"3518","OFRA_15","Disease Donor",1,"symb_vac",0.535178479048112,"OFRA"
"3519","OFRA_15","Disease Donor",1,"symb_vac",0.482971785056005,"OFRA"
"3520","OFRA_15","Disease Donor",1,"symb_vac",0.388565359766351,"OFRA"
"3521","OFRA_15","Disease Donor",2,"symb_vac",0.411207349351679,"OFRA"
"3522","OFRA_15","Disease Donor",2,"symb_vac",0.483377872795297,"OFRA"
"3523","OFRA_15","Disease Donor",2,"symb_vac",0.587890053275569,"OFRA"
"3524","OFRA_15","Disease Donor",3,"symb_vac",0.300970721410018,"OFRA"
"3525","OFRA_15","Disease Donor",3,"symb_vac",0.385306907019538,"OFRA"
"3526","OFRA_15","Disease Donor",3,"symb_vac",0.43555965097892,"OFRA"
"3527","OFRA_15","Disease Donor",4,"symb_vac",0.485684313588363,"OFRA"
"3528","OFRA_15","Disease Donor",4,"symb_vac",0.401310159179672,"OFRA"
"3529","OFRA_15","Disease Donor",4,"symb_vac",0.47881993781742,"OFRA"
"3530","OFRA_15","Disease Donor",5,"symb_vac",0.415409757414015,"OFRA"
"3531","OFRA_15","Disease Donor",5,"symb_vac",0.351831162293894,"OFRA"
"3532","OFRA_15","Disease Donor",5,"symb_vac",0.45929140798651,"OFRA"
"3533","OFRA_15","Disease Donor",NA,"min_symb",21.952,"OFRA"
"3534","OFRA_15","Disease Donor",NA,"max_vac",127.431,"OFRA"
"3535","OFRA_15","Disease Donor",NA,"avg_symb",34.6642666666667,"OFRA"
"3536","OFRA_15","Disease Donor",NA,"avg_vac",80.0507333333333,"OFRA"
"3537","124","No Active Infection",1,"gastro",0,"Pocillopora"
"3538","124","No Active Infection",1,"prop_exo",0.0625,"Pocillopora"
"3539","124","No Active Infection",1,"degr_symb",1,"Pocillopora"
"3540","124","No Active Infection",2,"gastro",1,"Pocillopora"
"3541","124","No Active Infection",2,"prop_exo",0,"Pocillopora"
"3542","124","No Active Infection",2,"degr_symb",1,"Pocillopora"
"3543","124","No Active Infection",3,"gastro",1,"Pocillopora"
"3544","124","No Active Infection",3,"prop_exo",0,"Pocillopora"
"3545","124","No Active Infection",3,"degr_symb",1,"Pocillopora"
"3546","124","No Active Infection",4,"gastro",1,"Pocillopora"
"3547","124","No Active Infection",4,"prop_exo",0,"Pocillopora"
"3548","124","No Active Infection",4,"degr_symb",1,"Pocillopora"
"3549","124","No Active Infection",5,"gastro",0,"Pocillopora"
"3550","124","No Active Infection",5,"prop_exo",0.384615384615385,"Pocillopora"
"3551","124","No Active Infection",5,"degr_symb",1,"Pocillopora"
"3552","124","No Active Infection",1,"symb_vac",0.580864349564638,"Pocillopora"
"3553","124","No Active Infection",1,"symb_vac",0.393728261469663,"Pocillopora"
"3554","124","No Active Infection",1,"symb_vac",0.510809395571514,"Pocillopora"
"3555","124","No Active Infection",2,"symb_vac",0.450070896310375,"Pocillopora"
"3556","124","No Active Infection",2,"symb_vac",0.619429917117778,"Pocillopora"
"3557","124","No Active Infection",2,"symb_vac",0.50939027089612,"Pocillopora"
"3558","124","No Active Infection",3,"symb_vac",0.440274547476995,"Pocillopora"
"3559","124","No Active Infection",3,"symb_vac",0.464191076845601,"Pocillopora"
"3560","124","No Active Infection",3,"symb_vac",0.38800358327971,"Pocillopora"
"3561","124","No Active Infection",4,"symb_vac",0.374917864594741,"Pocillopora"
"3562","124","No Active Infection",4,"symb_vac",0.339489958427268,"Pocillopora"
"3563","124","No Active Infection",4,"symb_vac",0.422780959198282,"Pocillopora"
"3564","124","No Active Infection",5,"symb_vac",0.354164108860241,"Pocillopora"
"3565","124","No Active Infection",5,"symb_vac",0.422945021969778,"Pocillopora"
"3566","124","No Active Infection",5,"symb_vac",0.32219329918549,"Pocillopora"
"3567","124","No Active Infection",NA,"min_symb",23.022,"Pocillopora"
"3568","124","No Active Infection",NA,"max_vac",96.698,"Pocillopora"
"3569","124","No Active Infection",NA,"avg_symb",33.0358,"Pocillopora"
"3570","124","No Active Infection",NA,"avg_vac",76.1262,"Pocillopora"
"3571","45","Disease Lesion",1,"gastro",1,"Ac"
"3572","45","Disease Lesion",1,"prop_exo",0.375,"Ac"
"3573","45","Disease Lesion",1,"degr_symb",1,"Ac"
"3574","45","Disease Lesion",2,"gastro",1,"Ac"
"3575","45","Disease Lesion",2,"prop_exo",0,"Ac"
"3576","45","Disease Lesion",2,"degr_symb",1,"Ac"
"3577","45","Disease Lesion",3,"gastro",1,"Ac"
"3578","45","Disease Lesion",3,"prop_exo",0,"Ac"
"3579","45","Disease Lesion",3,"degr_symb",1,"Ac"
"3580","45","Disease Lesion",4,"gastro",1,"Ac"
"3581","45","Disease Lesion",4,"prop_exo",0.333333333333333,"Ac"
"3582","45","Disease Lesion",4,"degr_symb",1,"Ac"
"3583","45","Disease Lesion",5,"gastro",0,"Ac"
"3584","45","Disease Lesion",5,"prop_exo",0,"Ac"
"3585","45","Disease Lesion",5,"degr_symb",1,"Ac"
"3586","45","Disease Lesion",1,"symb_vac",0.45455013700888,"Ac"
"3587","45","Disease Lesion",1,"symb_vac",0.368551271373279,"Ac"
"3588","45","Disease Lesion",1,"symb_vac",0.468705992802378,"Ac"
"3589","45","Disease Lesion",2,"symb_vac",0.385276316440457,"Ac"
"3590","45","Disease Lesion",2,"symb_vac",0.468192003117476,"Ac"
"3591","45","Disease Lesion",2,"symb_vac",0.461771713233702,"Ac"
"3592","45","Disease Lesion",3,"symb_vac",0.449991959127627,"Ac"
"3593","45","Disease Lesion",3,"symb_vac",0.362154590602318,"Ac"
"3594","45","Disease Lesion",3,"symb_vac",0.540273884840234,"Ac"
"3595","45","Disease Lesion",4,"symb_vac",0.404394936708861,"Ac"
"3596","45","Disease Lesion",4,"symb_vac",0.351379757420464,"Ac"
"3597","45","Disease Lesion",4,"symb_vac",0.597829671623977,"Ac"
"3598","45","Disease Lesion",5,"symb_vac",0.458351996549379,"Ac"
"3599","45","Disease Lesion",5,"symb_vac",0.336891789737633,"Ac"
"3600","45","Disease Lesion",5,"symb_vac",0.474019332915443,"Ac"
"3601","45","Disease Lesion",NA,"min_symb",18.272,"Ac"
"3602","45","Disease Lesion",NA,"max_vac",130.349,"Ac"
"3603","45","Disease Lesion",NA,"avg_symb",32.8554,"Ac"
"3604","45","Disease Lesion",NA,"avg_vac",75.7274666666667,"Ac"
"3605","95","Disease Lesion",1,"gastro",1,"Ac"
"3606","95","Disease Lesion",1,"prop_exo",0,"Ac"
"3607","95","Disease Lesion",1,"degr_symb",1,"Ac"
"3608","95","Disease Lesion",2,"gastro",1,"Ac"
"3609","95","Disease Lesion",2,"prop_exo",0.142857142857143,"Ac"
"3610","95","Disease Lesion",2,"degr_symb",1,"Ac"
"3611","95","Disease Lesion",3,"gastro",1,"Ac"
"3612","95","Disease Lesion",3,"prop_exo",0.235294117647059,"Ac"
"3613","95","Disease Lesion",3,"degr_symb",1,"Ac"
"3614","95","Disease Lesion",4,"gastro",1,"Ac"
"3615","95","Disease Lesion",4,"prop_exo",0.571428571428571,"Ac"
"3616","95","Disease Lesion",4,"degr_symb",1,"Ac"
"3617","95","Disease Lesion",5,"gastro",1,"Ac"
"3618","95","Disease Lesion",5,"prop_exo",0.25,"Ac"
"3619","95","Disease Lesion",5,"degr_symb",1,"Ac"
"3620","95","Disease Lesion",1,"symb_vac",0.401547456807491,"Ac"
"3621","95","Disease Lesion",1,"symb_vac",0.473669301152942,"Ac"
"3622","95","Disease Lesion",1,"symb_vac",0.412796847728355,"Ac"
"3623","95","Disease Lesion",2,"symb_vac",0.472428928354379,"Ac"
"3624","95","Disease Lesion",2,"symb_vac",0.362630608481869,"Ac"
"3625","95","Disease Lesion",2,"symb_vac",0.525275984331212,"Ac"
"3626","95","Disease Lesion",3,"symb_vac",0.308810695017455,"Ac"
"3627","95","Disease Lesion",3,"symb_vac",0.395446125930873,"Ac"
"3628","95","Disease Lesion",3,"symb_vac",0.453460733979844,"Ac"
"3629","95","Disease Lesion",4,"symb_vac",0.541005458040437,"Ac"
"3630","95","Disease Lesion",4,"symb_vac",0.467602448110697,"Ac"
"3631","95","Disease Lesion",4,"symb_vac",0.45461006012195,"Ac"
"3632","95","Disease Lesion",5,"symb_vac",0.41893128078135,"Ac"
"3633","95","Disease Lesion",5,"symb_vac",0.452877658870123,"Ac"
"3634","95","Disease Lesion",5,"symb_vac",0.471592103502972,"Ac"
"3635","95","Disease Lesion",NA,"min_symb",15.569,"Ac"
"3636","95","Disease Lesion",NA,"max_vac",108.223,"Ac"
"3637","95","Disease Lesion",NA,"avg_symb",31.7026,"Ac"
"3638","95","Disease Lesion",NA,"avg_vac",71.9762,"Ac"
"3639","306","Disease Lesion",1,"gastro",1,"OrbicellaF"
"3640","306","Disease Lesion",1,"prop_exo",0.333333333333333,"OrbicellaF"
"3641","306","Disease Lesion",1,"degr_symb",1,"OrbicellaF"
"3642","306","Disease Lesion",2,"gastro",1,"OrbicellaF"
"3643","306","Disease Lesion",2,"prop_exo",0.5,"OrbicellaF"
"3644","306","Disease Lesion",2,"degr_symb",1,"OrbicellaF"
"3645","306","Disease Lesion",3,"gastro",1,"OrbicellaF"
"3646","306","Disease Lesion",3,"prop_exo",0.25,"OrbicellaF"
"3647","306","Disease Lesion",3,"degr_symb",1,"OrbicellaF"
"3648","306","Disease Lesion",4,"gastro",1,"OrbicellaF"
"3649","306","Disease Lesion",4,"prop_exo",0.333333333333333,"OrbicellaF"
"3650","306","Disease Lesion",4,"degr_symb",1,"OrbicellaF"
"3651","306","Disease Lesion",5,"gastro",1,"OrbicellaF"
"3652","306","Disease Lesion",5,"prop_exo",0.666666666666667,"OrbicellaF"
"3653","306","Disease Lesion",5,"degr_symb",1,"OrbicellaF"
"3654","306","Disease Lesion",1,"symb_vac",0.412876280895543,"OrbicellaF"
"3655","306","Disease Lesion",1,"symb_vac",0.493832503787059,"OrbicellaF"
"3656","306","Disease Lesion",1,"symb_vac",0.499699263714612,"OrbicellaF"
"3657","306","Disease Lesion",2,"symb_vac",0.427227867891343,"OrbicellaF"
"3658","306","Disease Lesion",2,"symb_vac",0.35523101243084,"OrbicellaF"
"3659","306","Disease Lesion",2,"symb_vac",0.486744806076764,"OrbicellaF"
"3660","306","Disease Lesion",3,"symb_vac",0.411897642243933,"OrbicellaF"
"3661","306","Disease Lesion",3,"symb_vac",0.426599802837427,"OrbicellaF"
"3662","306","Disease Lesion",3,"symb_vac",0.508046214153084,"OrbicellaF"
"3663","306","Disease Lesion",4,"symb_vac",0.394697863580448,"OrbicellaF"
"3664","306","Disease Lesion",4,"symb_vac",0.434867195584684,"OrbicellaF"
"3665","306","Disease Lesion",4,"symb_vac",0.392593271050864,"OrbicellaF"
"3666","306","Disease Lesion",5,"symb_vac",0.457631322864394,"OrbicellaF"
"3667","306","Disease Lesion",5,"symb_vac",0.343813189940536,"OrbicellaF"
"3668","306","Disease Lesion",5,"symb_vac",0.488840215536355,"OrbicellaF"
"3669","306","Disease Lesion",NA,"min_symb",17.489,"OrbicellaF"
"3670","306","Disease Lesion",NA,"max_vac",79.666,"OrbicellaF"
"3671","306","Disease Lesion",NA,"avg_symb",25.9656666666667,"OrbicellaF"
"3672","306","Disease Lesion",NA,"avg_vac",59.7987333333333,"OrbicellaF"
"3673","320","Disease Lesion",1,"gastro",1,"OrbicellaF"
"3674","320","Disease Lesion",1,"prop_exo",0.444444444444444,"OrbicellaF"
"3675","320","Disease Lesion",1,"degr_symb",1,"OrbicellaF"
"3676","320","Disease Lesion",2,"gastro",1,"OrbicellaF"
"3677","320","Disease Lesion",2,"prop_exo",0.4,"OrbicellaF"
"3678","320","Disease Lesion",2,"degr_symb",1,"OrbicellaF"
"3679","320","Disease Lesion",3,"gastro",1,"OrbicellaF"
"3680","320","Disease Lesion",3,"prop_exo",0,"OrbicellaF"
"3681","320","Disease Lesion",3,"degr_symb",1,"OrbicellaF"
"3682","320","Disease Lesion",4,"gastro",1,"OrbicellaF"
"3683","320","Disease Lesion",4,"prop_exo",0.285714285714286,"OrbicellaF"
"3684","320","Disease Lesion",4,"degr_symb",1,"OrbicellaF"
"3685","320","Disease Lesion",5,"gastro",1,"OrbicellaF"
"3686","320","Disease Lesion",5,"prop_exo",0.2,"OrbicellaF"
"3687","320","Disease Lesion",5,"degr_symb",1,"OrbicellaF"
"3688","320","Disease Lesion",1,"symb_vac",0.431070826306914,"OrbicellaF"
"3689","320","Disease Lesion",1,"symb_vac",0.485866285532793,"OrbicellaF"
"3690","320","Disease Lesion",1,"symb_vac",0.480680889817456,"OrbicellaF"
"3691","320","Disease Lesion",2,"symb_vac",0.491781836519218,"OrbicellaF"
"3692","320","Disease Lesion",2,"symb_vac",0.523720971419716,"OrbicellaF"
"3693","320","Disease Lesion",2,"symb_vac",0.487104245231542,"OrbicellaF"
"3694","320","Disease Lesion",3,"symb_vac",0.437874795094723,"OrbicellaF"
"3695","320","Disease Lesion",3,"symb_vac",0.490938417761005,"OrbicellaF"
"3696","320","Disease Lesion",3,"symb_vac",0.303460924802052,"OrbicellaF"
"3697","320","Disease Lesion",4,"symb_vac",0.499966959624661,"OrbicellaF"
"3698","320","Disease Lesion",4,"symb_vac",0.487910189982729,"OrbicellaF"
"3699","320","Disease Lesion",4,"symb_vac",0.408869288922976,"OrbicellaF"
"3700","320","Disease Lesion",5,"symb_vac",0.368251011773363,"OrbicellaF"
"3701","320","Disease Lesion",5,"symb_vac",0.513764388306,"OrbicellaF"
"3702","320","Disease Lesion",5,"symb_vac",0.377231792240431,"OrbicellaF"
"3703","320","Disease Lesion",NA,"min_symb",20.351,"OrbicellaF"
"3704","320","Disease Lesion",NA,"max_vac",105.931,"OrbicellaF"
"3705","320","Disease Lesion",NA,"avg_symb",35.1037333333333,"OrbicellaF"
"3706","320","Disease Lesion",NA,"avg_vac",77.4306666666667,"OrbicellaF"
"3707","OFRA_9","Disease Donor",1,"gastro",1,"OFRA"
"3708","OFRA_9","Disease Donor",1,"prop_exo",0.35,"OFRA"
"3709","OFRA_9","Disease Donor",1,"degr_symb",1,"OFRA"
"3710","OFRA_9","Disease Donor",2,"gastro",1,"OFRA"
"3711","OFRA_9","Disease Donor",2,"prop_exo",0.5,"OFRA"
"3712","OFRA_9","Disease Donor",2,"degr_symb",1,"OFRA"
"3713","OFRA_9","Disease Donor",3,"gastro",1,"OFRA"
"3714","OFRA_9","Disease Donor",3,"prop_exo",0.333333333333333,"OFRA"
"3715","OFRA_9","Disease Donor",3,"degr_symb",1,"OFRA"
"3716","OFRA_9","Disease Donor",4,"gastro",1,"OFRA"
"3717","OFRA_9","Disease Donor",4,"prop_exo",0.619047619047619,"OFRA"
"3718","OFRA_9","Disease Donor",4,"degr_symb",1,"OFRA"
"3719","OFRA_9","Disease Donor",5,"gastro",1,"OFRA"
"3720","OFRA_9","Disease Donor",5,"prop_exo",0.538461538461538,"OFRA"
"3721","OFRA_9","Disease Donor",5,"degr_symb",1,"OFRA"
"3722","OFRA_9","Disease Donor",1,"symb_vac",0.436224625241138,"OFRA"
"3723","OFRA_9","Disease Donor",1,"symb_vac",0.459564263482831,"OFRA"
"3724","OFRA_9","Disease Donor",1,"symb_vac",0.475360747248956,"OFRA"
"3725","OFRA_9","Disease Donor",2,"symb_vac",0.446018785962837,"OFRA"
"3726","OFRA_9","Disease Donor",2,"symb_vac",0.459261786468218,"OFRA"
"3727","OFRA_9","Disease Donor",2,"symb_vac",0.42924289751599,"OFRA"
"3728","OFRA_9","Disease Donor",3,"symb_vac",0.453772673607384,"OFRA"
"3729","OFRA_9","Disease Donor",3,"symb_vac",0.385618783629545,"OFRA"
"3730","OFRA_9","Disease Donor",3,"symb_vac",0.3731504016886,"OFRA"
"3731","OFRA_9","Disease Donor",4,"symb_vac",0.413245889525217,"OFRA"
"3732","OFRA_9","Disease Donor",4,"symb_vac",0.491530855154734,"OFRA"
"3733","OFRA_9","Disease Donor",4,"symb_vac",0.47783714171351,"OFRA"
"3734","OFRA_9","Disease Donor",5,"symb_vac",0.463690307996609,"OFRA"
"3735","OFRA_9","Disease Donor",5,"symb_vac",0.422598551412966,"OFRA"
